cod_ibge,municipio,tributo,modelo,target_year,pred_annual,real_annual
2920908,Mascote,ISSQN,SARIMA,2022,958945.69413413,808606.928645646
2920908,Mascote,ISSQN,Theta,2022,1099037.1016891613,808606.928645646
2920908,Mascote,ISSQN,Prophet,2022,848946.0057803604,808606.928645646
2920908,Mascote,ISSQN,Ensemble,2022,989200.1625681538,808606.928645646
2920908,Mascote,ISSQN,Naive,2023,808606.928645646,1073886.8785460824
2920908,Mascote,ISSQN,ETS,2023,1407828.2444546698,1073886.8785460824
2920908,Mascote,ISSQN,SARIMA,2023,979253.5265706875,1073886.8785460824
2920908,Mascote,ISSQN,Theta,2023,949919.9270753164,1073886.8785460824
2920908,Mascote,ISSQN,Prophet,2023,728187.907948887,1073886.8785460824
2920908,Mascote,ISSQN,Ensemble,2023,1016297.4015123901,1073886.8785460824
2920908,Mascote,ISSQN,Naive,2024,1073886.8785460824,641084.6834854266
2920908,Mascote,ISSQN,ETS,2024,1050362.4708104178,641084.6834854266
2920908,Mascote,ISSQN,SARIMA,2024,949843.0321829664,641084.6834854266
2920908,Mascote,ISSQN,Theta,2024,839293.3288053322,641084.6834854266
2920908,Mascote,ISSQN,Prophet,2024,767746.7897771297,641084.6834854266
2920908,Mascote,ISSQN,Ensemble,2024,901811.4053939615,641084.6834854266
2920908,Mascote,ISSQN,Naive,2025,641084.6834854266,642928.811535104
2920908,Mascote,ISSQN,ETS,2025,1086809.299552909,642928.811535104
2920908,Mascote,ISSQN,SARIMA,2025,952888.6488407337,642928.811535104
2920908,Mascote,ISSQN,Theta,2025,854121.6429955079,642928.811535104
2920908,Mascote,ISSQN,Prophet,2025,679465.3101082921,642928.811535104
2920908,Mascote,ISSQN,Ensemble,2025,893321.2253743608,642928.811535104
2920106,Mairi,IPTU,Naive,2021,199461.34866962334,267845.26606152864
2920106,Mairi,IPTU,ETS,2021,152681.24721966602,267845.26606152864
2920106,Mairi,IPTU,SARIMA,2021,137676.84764918877,267845.26606152864
2920106,Mairi,IPTU,Theta,2021,263094.24923265586,267845.26606152864
2920106,Mairi,IPTU,Prophet,2021,183487.03844759543,267845.26606152864
2920106,Mairi,IPTU,Ensemble,2021,184234.84563727654,267845.26606152864
2920106,Mairi,IPTU,Naive,2022,267845.26606152864,190274.85810116096
2920106,Mairi,IPTU,ETS,2022,330954.81635326357,190274.85810116096
2920106,Mairi,IPTU,SARIMA,2022,158722.2567798102,190274.85810116096
2920106,Mairi,IPTU,Theta,2022,287055.1843634561,190274.85810116096
2920106,Mairi,IPTU,Prophet,2022,311615.7264873305,190274.85810116096
2920106,Mairi,IPTU,Ensemble,2022,272086.99599596503,190274.85810116096
2920106,Mairi,IPTU,Naive,2023,190274.85810116096,136616.120749008
2920106,Mairi,IPTU,ETS,2023,345817.8083060358,136616.120749008
2920106,Mairi,IPTU,SARIMA,2023,286646.29559436353,136616.120749008
2920106,Mairi,IPTU,Theta,2023,352024.9856028057,136616.120749008
2920106,Mairi,IPTU,Prophet,2023,250933.7112379851,136616.120749008
2920106,Mairi,IPTU,Ensemble,2023,308855.7001852975,136616.120749008
2920106,Mairi,IPTU,Naive,2024,136616.120749008,138782.8920155337
2920106,Mairi,IPTU,ETS,2024,265758.68817481323,138782.8920155337
2920106,Mairi,IPTU,SARIMA,2024,77018.12227979855,138782.8920155337
2920106,Mairi,IPTU,Theta,2024,163009.2227395566,138782.8920155337
2920106,Mairi,IPTU,Prophet,2024,216734.33959107962,138782.8920155337
2920106,Mairi,IPTU,Ensemble,2024,180630.09319631202,138782.8920155337
2920106,Mairi,IPTU,Naive,2025,138782.8920155337,166526.16011248992
2920106,Mairi,IPTU,ETS,2025,221991.55771595993,166526.16011248992
2920106,Mairi,IPTU,SARIMA,2025,99639.48157027319,166526.16011248992
2920106,Mairi,IPTU,Theta,2025,157540.46034218938,166526.16011248992
2920106,Mairi,IPTU,Prophet,2025,168198.50434158757,166526.16011248992
2920106,Mairi,IPTU,Ensemble,2025,161842.50099250252,166526.16011248992
2921104,Medeiros Neto,ISSQN,Naive,2021,1336779.9865653792,2011251.5968376691
2921104,Medeiros Neto,ISSQN,ETS,2021,1312863.6541825251,2011251.5968376691
2921104,Medeiros Neto,ISSQN,SARIMA,2021,1319089.525036581,2011251.5968376691
2921104,Medeiros Neto,ISSQN,Theta,2021,1417465.0237991149,2011251.5968376691
2921104,Medeiros Neto,ISSQN,Prophet,2021,1353364.0095177668,2011251.5968376691
2921104,Medeiros Neto,ISSQN,Ensemble,2021,1350695.5531339967,2011251.5968376691
2921104,Medeiros Neto,ISSQN,Naive,2022,2011251.5968376691,2553133.472120494
2921104,Medeiros Neto,ISSQN,ETS,2022,1763482.8831125195,2553133.472120494
2921104,Medeiros Neto,ISSQN,SARIMA,2022,2068885.7857711073,2553133.472120494
2921104,Medeiros Neto,ISSQN,Theta,2022,2025319.4946054188,2553133.472120494
2921104,Medeiros Neto,ISSQN,Prophet,2022,1764456.1167396759,2553133.472120494
2921104,Medeiros Neto,ISSQN,Ensemble,2022,1905536.0700571805,2553133.472120494
2921104,Medeiros Neto,ISSQN,Naive,2023,2553133.472120494,6111796.450939651
2921104,Medeiros Neto,ISSQN,ETS,2023,2759778.7582238056,6111796.450939651
2921104,Medeiros Neto,ISSQN,SARIMA,2023,2891815.216120238,6111796.450939651
2921104,Medeiros Neto,ISSQN,Theta,2023,3504033.616880957,6111796.450939651
2921104,Medeiros Neto,ISSQN,Prophet,2023,2573990.5594435334,6111796.450939651
2921104,Medeiros Neto,ISSQN,Ensemble,2023,2932404.5376671334,6111796.450939651
2921104,Medeiros Neto,ISSQN,Naive,2024,6111796.450939651,4745885.346939137
2921104,Medeiros Neto,ISSQN,ETS,2024,7939871.925766248,4745885.346939137
2921104,Medeiros Neto,ISSQN,SARIMA,2024,7866500.726380743,4745885.346939137
2921104,Medeiros Neto,ISSQN,Theta,2024,8915632.276204994,4745885.346939137
2921104,Medeiros Neto,ISSQN,Prophet,2024,7259060.611709492,4745885.346939137
2921104,Medeiros Neto,ISSQN,Ensemble,2024,7995266.385015368,4745885.346939137
2921104,Medeiros Neto,ISSQN,Naive,2025,4745885.346939137,3750373.9951072605
2921104,Medeiros Neto,ISSQN,ETS,2025,5040991.47471658,3750373.9951072605
2921104,Medeiros Neto,ISSQN,SARIMA,2025,5940708.859384283,3750373.9951072605
2921104,Medeiros Neto,ISSQN,Theta,2025,5438778.696154092,3750373.9951072605
2921104,Medeiros Neto,ISSQN,Prophet,2025,6158876.53541345,3750373.9951072605
2921104,Medeiros Neto,ISSQN,Ensemble,2025,5644838.8914171,3750373.9951072605
2921500,Monte Santo,ISSQN,Naive,2021,2354569.141307438,2263633.7058345033
2921500,Monte Santo,ISSQN,ETS,2021,2640652.5046327626,2263633.7058345033
2921500,Monte Santo,ISSQN,SARIMA,2021,3028563.725169809,2263633.7058345033
2921500,Monte Santo,ISSQN,Theta,2021,3423652.4552545324,2263633.7058345033
2921500,Monte Santo,ISSQN,Prophet,2021,3123049.241288782,2263633.7058345033
2921500,Monte Santo,ISSQN,Ensemble,2021,3053979.481586472,2263633.7058345033
2921500,Monte Santo,ISSQN,Naive,2022,2263633.7058345033,4579405.584438136
2921500,Monte Santo,ISSQN,ETS,2022,2447054.5031447564,4579405.584438136
2921500,Monte Santo,ISSQN,SARIMA,2022,2401231.3720864695,4579405.584438136
2921500,Monte Santo,ISSQN,Theta,2022,2997540.55818392,4579405.584438136
2921500,Monte Santo,ISSQN,Prophet,2022,2891719.542548063,4579405.584438136
2921500,Monte Santo,ISSQN,Ensemble,2022,2684386.4939908027,4579405.584438136
2921500,Monte Santo,ISSQN,Naive,2023,4579405.584438136,3301855.088538785
2921500,Monte Santo,ISSQN,ETS,2023,4736271.249484429,3301855.088538785
2921500,Monte Santo,ISSQN,SARIMA,2023,4974409.857487912,3301855.088538785
2921500,Monte Santo,ISSQN,Theta,2023,5800186.48479898,3301855.088538785
2921500,Monte Santo,ISSQN,Prophet,2023,3891435.227510672,3301855.088538785
2921500,Monte Santo,ISSQN,Ensemble,2023,4850575.704820498,3301855.088538785
2921500,Monte Santo,ISSQN,Naive,2024,3301855.088538785,3334938.981414774
2921500,Monte Santo,ISSQN,ETS,2024,2583474.091855758,3334938.981414774
2921500,Monte Santo,ISSQN,SARIMA,2024,2919044.896395876,3334938.981414774
2921500,Monte Santo,ISSQN,Theta,2024,3289056.204121673,3334938.981414774
2921500,Monte Santo,ISSQN,Prophet,2024,3887922.2586656394,3334938.981414774
2921500,Monte Santo,ISSQN,Ensemble,2024,3169874.3627597364,3334938.981414774
2921500,Monte Santo,ISSQN,Naive,2025,3334938.981414774,2846008.105037459
2921500,Monte Santo,ISSQN,ETS,2025,3046541.383553872,2846008.105037459
2921500,Monte Santo,ISSQN,SARIMA,2025,3188657.923810186,2846008.105037459
2921500,Monte Santo,ISSQN,Theta,2025,3451408.7032638323,2846008.105037459
2921500,Monte Santo,ISSQN,Prophet,2025,3980301.6033634515,2846008.105037459
2921500,Monte Santo,ISSQN,Ensemble,2025,3416727.4034978347,2846008.105037459
2920809,Marcionílio Souza,ISSQN,Naive,2021,2077775.6674871757,1572671.4119777028
2920809,Marcionílio Souza,ISSQN,ETS,2021,2137730.1157994666,1572671.4119777028
2920809,Marcionílio Souza,ISSQN,SARIMA,2021,2502915.44487541,1572671.4119777028
2920809,Marcionílio Souza,ISSQN,Theta,2021,2408189.339975277,1572671.4119777028
2920809,Marcionílio Souza,ISSQN,Prophet,2021,2384285.3333816063,1572671.4119777028
2920809,Marcionílio Souza,ISSQN,Ensemble,2021,2358280.05850794,1572671.4119777028
2920809,Marcionílio Souza,ISSQN,Naive,2022,1572671.4119777028,1067567.1564682296
2920809,Marcionílio Souza,ISSQN,ETS,2022,2123577.7782424246,1067567.1564682296
2920809,Marcionílio Souza,ISSQN,SARIMA,2022,1564029.6254379733,1067567.1564682296
2920809,Marcionílio Souza,ISSQN,Theta,2022,1979785.910549575,1067567.1564682296
2920809,Marcionílio Souza,ISSQN,Prophet,2022,2290314.908092987,1067567.1564682296
2920809,Marcionílio Souza,ISSQN,Ensemble,2022,1989427.05558074,1067567.1564682296
2920809,Marcionílio Souza,ISSQN,Naive,2023,1067567.1564682296,2607249.1958323517
2920809,Marcionílio Souza,ISSQN,ETS,2023,1245364.426907774,2607249.1958323517
2920809,Marcionílio Souza,ISSQN,SARIMA,2023,1000373.8712662933,2607249.1958323517
2920809,Marcionílio Souza,ISSQN,Theta,2023,1248023.5219113375,2607249.1958323517
2920809,Marcionílio Souza,ISSQN,Prophet,2023,1157465.8304063843,2607249.1958323517
2920809,Marcionílio Souza,ISSQN,Ensemble,2023,1162806.9126229475,2607249.1958323517
2920809,Marcionílio Souza,ISSQN,Naive,2024,2607249.1958323517,1816822.999255919
2920809,Marcionílio Souza,ISSQN,ETS,2024,2740654.6265250035,1816822.999255919
2920809,Marcionílio Souza,ISSQN,SARIMA,2024,3235416.836090278,1816822.999255919
2920809,Marcionílio Souza,ISSQN,Theta,2024,2736145.460926408,1816822.999255919
2920809,Marcionílio Souza,ISSQN,Prophet,2024,2359697.251732203,1816822.999255919
2920809,Marcionílio Souza,ISSQN,Ensemble,2024,2767978.543818473,1816822.999255919
2920809,Marcionílio Souza,ISSQN,Naive,2025,1816822.999255919,2250455.3378142477
2920809,Marcionílio Souza,ISSQN,ETS,2025,1719397.7382247387,2250455.3378142477
2920809,Marcionílio Souza,ISSQN,SARIMA,2025,1775768.9897009134,2250455.3378142477
2920809,Marcionílio Souza,ISSQN,Theta,2025,1686710.9093061213,2250455.3378142477
2920809,Marcionílio Souza,ISSQN,Prophet,2025,2284726.2657900574,2250455.3378142477
2920809,Marcionílio Souza,ISSQN,Ensemble,2025,1866650.9757554578,2250455.3378142477
2921005,Mata de São João,IPTU,Naive,2021,43380546.268964395,48882358.07862077
2921005,Mata de São João,IPTU,ETS,2021,40072938.099288695,48882358.07862077
2921005,Mata de São João,IPTU,SARIMA,2021,34499630.71946553,48882358.07862077
2921005,Mata de São João,IPTU,Theta,2021,40647911.72566321,48882358.07862077
2921005,Mata de São João,IPTU,Prophet,2021,44092074.12978735,48882358.07862077
2921005,Mata de São João,IPTU,Ensemble,2021,39828138.6685512,48882358.07862077
2921005,Mata de São João,IPTU,Naive,2022,48882358.07862077,46146233.32762606
2921005,Mata de São João,IPTU,ETS,2022,47417603.35522188,46146233.32762606
2921005,Mata de São João,IPTU,SARIMA,2022,41034738.90788741,46146233.32762606
2921005,Mata de São João,IPTU,Theta,2022,47118292.48001794,46146233.32762606
2921005,Mata de São João,IPTU,Prophet,2022,48470663.243660934,46146233.32762606
2921005,Mata de São João,IPTU,Ensemble,2022,46010324.49669704,46146233.32762606
2921005,Mata de São João,IPTU,Naive,2023,46146233.32762606,54095095.01794361
2921005,Mata de São João,IPTU,ETS,2023,48036831.92036116,54095095.01794361
2921005,Mata de São João,IPTU,SARIMA,2023,47473903.82763721,54095095.01794361
2921005,Mata de São João,IPTU,Theta,2023,50118783.441467255,54095095.01794361
2921005,Mata de São João,IPTU,Prophet,2023,46702522.69682714,54095095.01794361
2921005,Mata de São João,IPTU,Ensemble,2023,48083010.471573204,54095095.01794361
2921005,Mata de São João,IPTU,Naive,2024,54095095.01794361,55567477.37885069
2921005,Mata de São João,IPTU,ETS,2024,54792417.90548195,55567477.37885069
2921005,Mata de São João,IPTU,SARIMA,2024,56746069.138683036,55567477.37885069
2921005,Mata de São João,IPTU,Theta,2024,61712410.55018583,55567477.37885069
2921005,Mata de São João,IPTU,Prophet,2024,52048199.856481515,55567477.37885069
2921005,Mata de São João,IPTU,Ensemble,2024,56324774.36270808,55567477.37885069
2921005,Mata de São João,IPTU,Naive,2025,55567477.37885069,54725460.39913923
2921005,Mata de São João,IPTU,ETS,2025,56272949.113384075,54725460.39913923
2921005,Mata de São João,IPTU,SARIMA,2025,53472085.3215575,54725460.39913923
2921005,Mata de São João,IPTU,Theta,2025,57507929.49639131,54725460.39913923
2921005,Mata de São João,IPTU,Prophet,2025,56807318.36557861,54725460.39913923
2921005,Mata de São João,IPTU,Ensemble,2025,56015070.57422787,54725460.39913923
2921005,Mata de São João,ISSQN,Naive,2021,53779287.131861694,73653149.83017042
2921005,Mata de São João,ISSQN,ETS,2021,59737706.523744166,73653149.83017042
2921005,Mata de São João,ISSQN,SARIMA,2021,60011117.5738214,73653149.83017042
2921005,Mata de São João,ISSQN,Theta,2021,67109429.90744989,73653149.83017042
2921005,Mata de São João,ISSQN,Prophet,2021,66379904.45729645,73653149.83017042
2921005,Mata de São João,ISSQN,Ensemble,2021,63309539.61557797,73653149.83017042
2921005,Mata de São João,ISSQN,Naive,2022,73653149.83017042,99761903.74766749
2921005,Mata de São João,ISSQN,ETS,2022,94359624.66744441,99761903.74766749
2921005,Mata de São João,ISSQN,SARIMA,2022,75771807.14713563,99761903.74766749
2921005,Mata de São João,ISSQN,Theta,2022,98250479.0738577,99761903.74766749
2921005,Mata de São João,ISSQN,Prophet,2022,70606062.17844835,99761903.74766749
2921005,Mata de São João,ISSQN,Ensemble,2022,84746993.26672155,99761903.74766749
2921005,Mata de São João,ISSQN,Naive,2023,99761903.74766749,102326464.19503868
2921005,Mata de São João,ISSQN,ETS,2023,108727115.83079793,102326464.19503868
2921005,Mata de São João,ISSQN,SARIMA,2023,78880631.16836679,102326464.19503868
2921005,Mata de São João,ISSQN,Theta,2023,90888798.15214598,102326464.19503868
2921005,Mata de São João,ISSQN,Prophet,2023,104917682.97359784,102326464.19503868
2921005,Mata de São João,ISSQN,Ensemble,2023,95853557.03122714,102326464.19503868
2921005,Mata de São João,ISSQN,Naive,2024,102326464.19503868,106631825.2825239
2921005,Mata de São João,ISSQN,ETS,2024,95874912.60802126,106631825.2825239
2921005,Mata de São João,ISSQN,SARIMA,2024,80095020.82593668,106631825.2825239
2921005,Mata de São João,ISSQN,Theta,2024,87966865.71050994,106631825.2825239
2921005,Mata de São João,ISSQN,Prophet,2024,110563364.6874287,106631825.2825239
2921005,Mata de São João,ISSQN,Ensemble,2024,93625040.95797417,106631825.2825239
2921005,Mata de São João,ISSQN,Naive,2025,106631825.2825239,119492585.32331486
2921005,Mata de São João,ISSQN,ETS,2025,117848909.89338882,119492585.32331486
2921005,Mata de São João,ISSQN,SARIMA,2025,105941200.11466026,119492585.32331486
2921005,Mata de São João,ISSQN,Theta,2025,110882723.98159982,119492585.32331486
2921005,Mata de São João,ISSQN,Prophet,2025,118078302.93635406,119492585.32331486
2921005,Mata de São João,ISSQN,Ensemble,2025,113187784.23150074,119492585.32331486
2921906,Mucugê,ISSQN,Naive,2021,1183868.5342958893,1348290.5651864768
2921906,Mucugê,ISSQN,ETS,2021,1283459.9376031924,1348290.5651864768
2921906,Mucugê,ISSQN,SARIMA,2021,1303180.8897799875,1348290.5651864768
2921906,Mucugê,ISSQN,Theta,2021,1287728.5930484445,1348290.5651864768
2921906,Mucugê,ISSQN,Prophet,2021,1307778.749371246,1348290.5651864768
2921906,Mucugê,ISSQN,Ensemble,2021,1295537.0424507172,1348290.5651864768
2921906,Mucugê,ISSQN,Naive,2022,1348290.5651864768,2243781.7829269795
2921906,Mucugê,ISSQN,ETS,2022,1442933.0036346598,2243781.7829269795
2921906,Mucugê,ISSQN,SARIMA,2022,1464565.6140390853,2243781.7829269795
2921906,Mucugê,ISSQN,Theta,2022,1427971.6642577127,2243781.7829269795
2921906,Mucugê,ISSQN,Prophet,2022,1413224.322679543,2243781.7829269795
2921906,Mucugê,ISSQN,Ensemble,2022,1437173.6511527502,2243781.7829269795
2921906,Mucugê,ISSQN,Naive,2023,2243781.7829269795,2853817.8169332882
2921906,Mucugê,ISSQN,ETS,2023,2948525.7146981163,2853817.8169332882
2921906,Mucugê,ISSQN,SARIMA,2023,2616750.2736337297,2853817.8169332882
2921906,Mucugê,ISSQN,Theta,2023,2964519.7446491155,2853817.8169332882
2921906,Mucugê,ISSQN,Prophet,2023,2167761.941002445,2853817.8169332882
2921906,Mucugê,ISSQN,Ensemble,2023,2674389.4184958516,2853817.8169332882
2921906,Mucugê,ISSQN,Naive,2024,2853817.8169332882,3239296.8273635576
2921906,Mucugê,ISSQN,ETS,2024,3684586.002676203,3239296.8273635576
2921906,Mucugê,ISSQN,SARIMA,2024,3681280.236054245,3239296.8273635576
2921906,Mucugê,ISSQN,Theta,2024,3508405.7411163566,3239296.8273635576
2921906,Mucugê,ISSQN,Prophet,2024,3302250.983453457,3239296.8273635576
2921906,Mucugê,ISSQN,Ensemble,2024,3544130.7408250654,3239296.8273635576
2921906,Mucugê,ISSQN,Naive,2025,3239296.8273635576,3526759.699740178
2921906,Mucugê,ISSQN,ETS,2025,3832844.044819377,3526759.699740178
2921906,Mucugê,ISSQN,SARIMA,2025,3658479.8247995223,3526759.699740178
2921906,Mucugê,ISSQN,Theta,2025,3638902.302946903,3526759.699740178
2921906,Mucugê,ISSQN,Prophet,2025,3741982.8481776617,3526759.699740178
2921906,Mucugê,ISSQN,Ensemble,2025,3718052.2551858663,3526759.699740178
2921609,Morpará,ISSQN,Naive,2021,568968.5080073227,647188.5947356554
2921609,Morpará,ISSQN,ETS,2021,594817.0140425629,647188.5947356554
2921609,Morpará,ISSQN,SARIMA,2021,582676.8219927915,647188.5947356554
2921609,Morpará,ISSQN,Theta,2021,616732.7231435631,647188.5947356554
2921609,Morpará,ISSQN,Prophet,2021,627493.9589897643,647188.5947356554
2921609,Morpará,ISSQN,Ensemble,2021,605430.1295421706,647188.5947356554
2921609,Morpará,ISSQN,Naive,2022,647188.5947356554,295988.62006761396
2921609,Morpará,ISSQN,ETS,2022,623472.1424607297,295988.62006761396
2921609,Morpará,ISSQN,SARIMA,2022,597532.6010624802,295988.62006761396
2921609,Morpará,ISSQN,Theta,2022,696774.3220715222,295988.62006761396
2921609,Morpará,ISSQN,Prophet,2022,730752.1809236801,295988.62006761396
2921609,Morpará,ISSQN,Ensemble,2022,662132.8116296029,295988.62006761396
2921609,Morpará,ISSQN,Naive,2023,295988.62006761396,380358.1681734315
2921609,Morpará,ISSQN,ETS,2023,353724.782998907,380358.1681734315
2921609,Morpará,ISSQN,SARIMA,2023,302293.0180599004,380358.1681734315
2921609,Morpará,ISSQN,Theta,2023,353367.7247775327,380358.1681734315
2921609,Morpará,ISSQN,Prophet,2023,595097.5157592428,380358.1681734315
2921609,Morpará,ISSQN,Ensemble,2023,401120.76039889565,380358.1681734315
2921609,Morpará,ISSQN,Naive,2024,380358.1681734315,497101.59913307364
2921609,Morpará,ISSQN,ETS,2024,375123.7796332026,497101.59913307364
2921609,Morpará,ISSQN,SARIMA,2024,378444.0529516757,497101.59913307364
2921609,Morpará,ISSQN,Theta,2024,377271.35661950253,497101.59913307364
2921609,Morpará,ISSQN,Prophet,2024,491313.32929332135,497101.59913307364
2921609,Morpará,ISSQN,Ensemble,2024,405538.12962442555,497101.59913307364
2921609,Morpará,ISSQN,Naive,2025,497101.59913307364,461842.8996740369
2921609,Morpará,ISSQN,ETS,2025,467802.9984602798,461842.8996740369
2921609,Morpará,ISSQN,SARIMA,2025,421052.21931129735,461842.8996740369
2921609,Morpará,ISSQN,Theta,2025,487018.12615563767,461842.8996740369
2921609,Morpará,ISSQN,Prophet,2025,511433.1610937563,461842.8996740369
2921609,Morpará,ISSQN,Ensemble,2025,471826.6262552428,461842.8996740369
2921609,Morpará,IPTU,Naive,2021,133493.71993560475,238157.61494281143
2921609,Morpará,IPTU,ETS,2021,161736.24052898856,238157.61494281143
2921609,Morpará,IPTU,SARIMA,2021,112096.19311961925,238157.61494281143
2921609,Morpará,IPTU,Theta,2021,236587.2812584862,238157.61494281143
2921609,Morpará,IPTU,Prophet,2021,165888.93190039368,238157.61494281143
2921609,Morpará,IPTU,Ensemble,2021,169077.16170187193,238157.61494281143
2921609,Morpará,IPTU,Naive,2022,238157.61494281143,273141.95852245134
2921609,Morpará,IPTU,ETS,2022,299881.3993686676,273141.95852245134
2921609,Morpará,IPTU,SARIMA,2022,194583.87327249654,273141.95852245134
2921609,Morpará,IPTU,Theta,2022,269955.89082761516,273141.95852245134
2921609,Morpará,IPTU,Prophet,2022,230718.138085597,273141.95852245134
2921609,Morpará,IPTU,Ensemble,2022,248784.8253885941,273141.95852245134
2921609,Morpará,IPTU,Naive,2023,273141.95852245134,198302.0543540643
2921609,Morpará,IPTU,ETS,2023,240351.431889256,198302.0543540643
2921609,Morpará,IPTU,SARIMA,2023,268329.7332333252,198302.0543540643
2921609,Morpará,IPTU,Theta,2023,309632.4059275874,198302.0543540643
2921609,Morpará,IPTU,Prophet,2023,281062.4204932235,198302.0543540643
2921609,Morpará,IPTU,Ensemble,2023,274843.997885848,198302.0543540643
2921609,Morpará,IPTU,Naive,2024,198302.0543540643,183481.71880454328
2921609,Morpará,IPTU,ETS,2024,256666.88222250473,183481.71880454328
2921609,Morpará,IPTU,SARIMA,2024,288655.17499102664,183481.71880454328
2921609,Morpará,IPTU,Theta,2024,250003.81548621514,183481.71880454328
2921609,Morpará,IPTU,Prophet,2024,271135.291357104,183481.71880454328
2921609,Morpará,IPTU,Ensemble,2024,266615.2910142126,183481.71880454328
2921609,Morpará,IPTU,Naive,2025,183481.71880454328,174088.52319099414
2921609,Morpará,IPTU,ETS,2025,176976.1885261986,174088.52319099414
2921609,Morpará,IPTU,SARIMA,2025,247449.93267819844,174088.52319099414
2921609,Morpará,IPTU,Theta,2025,218422.12131651066,174088.52319099414
2921609,Morpará,IPTU,Prophet,2025,267873.2476683384,174088.52319099414
2921609,Morpará,IPTU,Ensemble,2025,227680.3725473115,174088.52319099414
2922003,Mucuri,ISSQN,Naive,2021,18007727.23608467,16545653.79763393
2922003,Mucuri,ISSQN,ETS,2021,21360797.817898158,16545653.79763393
2922003,Mucuri,ISSQN,SARIMA,2021,19376157.459068947,16545653.79763393
2922003,Mucuri,ISSQN,Theta,2021,21344802.469050493,16545653.79763393
2922003,Mucuri,ISSQN,Prophet,2021,17351668.093303796,16545653.79763393
2922003,Mucuri,ISSQN,Ensemble,2021,19858356.45983035,16545653.79763393
2922003,Mucuri,ISSQN,Naive,2022,16545653.79763393,18975301.585738763
2922003,Mucuri,ISSQN,ETS,2022,17193414.41292532,18975301.585738763
2922003,Mucuri,ISSQN,SARIMA,2022,16566617.379084768,18975301.585738763
2922003,Mucuri,ISSQN,Theta,2022,16643073.820172679,18975301.585738763
2922003,Mucuri,ISSQN,Prophet,2022,16312332.599117653,18975301.585738763
2922003,Mucuri,ISSQN,Ensemble,2022,16678859.552825104,18975301.585738763
2922003,Mucuri,ISSQN,Naive,2023,18975301.585738763,22316896.945030097
2922003,Mucuri,ISSQN,ETS,2023,18892837.17329119,22316896.945030097
2922003,Mucuri,ISSQN,SARIMA,2023,18482887.579812728,22316896.945030097
2922003,Mucuri,ISSQN,Theta,2023,18247406.87360078,22316896.945030097
2922003,Mucuri,ISSQN,Prophet,2023,16957471.06011542,22316896.945030097
2922003,Mucuri,ISSQN,Ensemble,2023,18145150.67170503,22316896.945030097
2922003,Mucuri,ISSQN,Naive,2024,22316896.945030097,17253158.92442968
2922003,Mucuri,ISSQN,ETS,2024,27494080.04357747,17253158.92442968
2922003,Mucuri,ISSQN,SARIMA,2024,19587549.007265102,17253158.92442968
2922003,Mucuri,ISSQN,Theta,2024,27830756.722849973,17253158.92442968
2922003,Mucuri,ISSQN,Prophet,2024,19412192.21682534,17253158.92442968
2922003,Mucuri,ISSQN,Ensemble,2024,23581144.49762947,17253158.92442968
2922003,Mucuri,ISSQN,Naive,2025,17253158.92442968,24960624.739060923
2922003,Mucuri,ISSQN,ETS,2025,18879137.853392035,24960624.739060923
2922003,Mucuri,ISSQN,SARIMA,2025,18242525.53407634,24960624.739060923
2922003,Mucuri,ISSQN,Theta,2025,18632363.452859454,24960624.739060923
2922003,Mucuri,ISSQN,Prophet,2025,18358489.961715456,24960624.739060923
2922003,Mucuri,ISSQN,Ensemble,2025,18528129.20051082,24960624.739060923
2922102,Mundo Novo,ISSQN,Naive,2021,1466150.2742573773,2048951.5705556986
2922102,Mundo Novo,ISSQN,ETS,2021,1552637.8916783785,2048951.5705556986
2922102,Mundo Novo,ISSQN,SARIMA,2021,1148848.8208314453,2048951.5705556986
2922102,Mundo Novo,ISSQN,Theta,2021,1604876.2474703197,2048951.5705556986
2922102,Mundo Novo,ISSQN,Prophet,2021,1211604.8753639208,2048951.5705556986
2922102,Mundo Novo,ISSQN,Ensemble,2021,1379491.958836016,2048951.5705556986
2922102,Mundo Novo,ISSQN,Naive,2022,2048951.5705556986,2359459.089659456
2922102,Mundo Novo,ISSQN,ETS,2022,1896482.5947020836,2359459.089659456
2922102,Mundo Novo,ISSQN,SARIMA,2022,1234892.341523802,2359459.089659456
2922102,Mundo Novo,ISSQN,Theta,2022,1781575.953240609,2359459.089659456
2922102,Mundo Novo,ISSQN,Prophet,2022,2348255.5154754603,2359459.089659456
2922102,Mundo Novo,ISSQN,Ensemble,2022,1815301.601235489,2359459.089659456
2922102,Mundo Novo,ISSQN,Naive,2023,2359459.089659456,2979716.1382614616
2922102,Mundo Novo,ISSQN,ETS,2023,2819405.5342311524,2979716.1382614616
2922102,Mundo Novo,ISSQN,SARIMA,2023,1664824.4760715829,2979716.1382614616
2922102,Mundo Novo,ISSQN,Theta,2023,2471310.7733337227,2979716.1382614616
2922102,Mundo Novo,ISSQN,Prophet,2023,2309408.188289771,2979716.1382614616
2922102,Mundo Novo,ISSQN,Ensemble,2023,2316237.2429815573,2979716.1382614616
2922102,Mundo Novo,ISSQN,Naive,2024,2979716.1382614616,2762987.486926891
2922102,Mundo Novo,ISSQN,ETS,2024,4043544.4198994786,2762987.486926891
2922102,Mundo Novo,ISSQN,SARIMA,2024,3371602.5133629567,2762987.486926891
