origin,train_end,step,target_date,y_true,y_pred,insample_scale,serie
2021-11-01,2021-11-01,1,2021-12-01,1851041.825639648,3394970.386569515,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,2,2022-01-01,4595502.996233166,3155979.0041575455,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,3,2022-02-01,3599759.875636779,2265841.86643703,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,4,2022-03-01,3916152.370216925,2845081.715372499,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,5,2022-04-01,4291180.637975705,3457070.653350486,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,6,2022-05-01,5257128.1446916275,2939160.281584747,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,7,2022-06-01,5307608.8770729955,3120886.4891226045,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,8,2022-07-01,4379280.2105701715,3668194.4400417046,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,9,2022-08-01,4468730.572282989,3676076.9309266154,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,10,2022-09-01,5802108.660436498,3641332.127451548,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,11,2022-10-01,3184201.4593452825,3077591.76996551,866339.0218317595,ilheus-ISSQN
2021-11-01,2021-11-01,12,2022-11-01,2246811.650573443,2663199.343325948,866339.0218317595,ilheus-ISSQN
2021-12-01,2021-12-01,1,2022-01-01,4595502.996233166,3057656.923530594,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,2,2022-02-01,3599759.875636779,2253758.892037036,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,3,2022-03-01,3916152.370216925,2777256.4746973338,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,4,2022-04-01,4291180.637975705,3387974.9437832823,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,5,2022-05-01,5257128.1446916275,2898215.8046398014,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,6,2022-06-01,5307608.8770729955,3046718.0487574143,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,7,2022-07-01,4379280.2105701715,3603087.9719290347,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,8,2022-08-01,4468730.572282989,3606533.637555908,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,9,2022-09-01,5802108.660436498,3558174.8037313153,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,10,2022-10-01,3184201.4593452825,3050043.9426383213,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,11,2022-11-01,2246811.650573443,2576092.5498004365,862076.6934729686,ilheus-ISSQN
2021-12-01,2021-12-01,12,2022-12-01,5275407.576307106,3118988.893932452,862076.6934729686,ilheus-ISSQN
2022-01-01,2022-01-01,1,2022-02-01,3599759.875636779,2337555.9819007586,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,2,2022-03-01,3916152.370216925,2804741.5187134873,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,3,2022-04-01,4291180.637975705,3470714.806964775,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,4,2022-05-01,5257128.1446916275,2956550.8218996306,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,5,2022-06-01,5307608.8770729955,3096511.781925865,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,6,2022-07-01,4379280.2105701715,3697414.885304694,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,7,2022-08-01,4468730.572282989,3671950.451118011,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,8,2022-09-01,5802108.660436498,3626671.578084131,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,9,2022-10-01,3184201.4593452825,3126475.9290498667,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,10,2022-11-01,2246811.650573443,2594939.3365970138,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,11,2022-12-01,5275407.576307106,3215276.592500599,860702.0397066857,ilheus-ISSQN
2022-01-01,2022-01-01,12,2023-01-01,7044916.168374341,3185945.177218372,860702.0397066857,ilheus-ISSQN
2022-02-01,2022-02-01,1,2022-03-01,3916152.370216925,2878384.3047178546,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,2,2022-04-01,4291180.637975705,3494193.715480386,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,3,2022-05-01,5257128.1446916275,3006112.260312322,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,4,2022-06-01,5307608.8770729955,3139055.8169664354,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,5,2022-07-01,4379280.2105701715,3742040.0348121985,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,6,2022-08-01,4468730.572282989,3734170.403059465,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,7,2022-09-01,5802108.660436498,3665189.582404625,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,8,2022-10-01,3184201.4593452825,3168588.0311465417,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,9,2022-11-01,2246811.650573443,2639411.3111065594,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,10,2022-12-01,5275407.576307106,3232494.4503424116,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,11,2023-01-01,7044916.168374341,3263776.5987409507,876249.1551997798,ilheus-ISSQN
2022-02-01,2022-02-01,12,2023-02-01,5490957.798547088,2433699.72592596,876249.1551997798,ilheus-ISSQN
2022-03-01,2022-03-01,1,2022-04-01,4291180.637975705,3562925.4706690344,867849.6601761332,ilheus-ISSQN
2022-03-01,2022-03-01,2,2022-05-01,5257128.1446916275,3018851.6593440743,867849.6601761332,ilheus-ISSQN
2022-03-01,2022-03-01,3,2022-06-01,5307608.8770729955,3182903.498255288,867849.6601761332,ilheus-ISSQN
2022-03-01,2022-03-01,4,2022-07-01,4379280.2105701715,3788639.2289512255,867849.6601761332,ilheus-ISSQN
2022-03-01,2022-03-01,5,2022-08-01,4468730.572282989,3768543.539186113,867849.6601761332,ilheus-ISSQN
2022-03-01,2022-03-01,6,2022-09-01,5802108.660436498,3714062.8845125292,867849.6601761332,ilheus-ISSQN
2022-03-01,2022-03-01,7,2022-10-01,3184201.4593452825,3196941.6051961477,867849.6601761332,ilheus-ISSQN
2022-03-01,2022-03-01,8,2022-11-01,2246811.650573443,2664704.864751703,867849.6601761332,ilheus-ISSQN
2022-03-01,2022-03-01,9,2022-12-01,5275407.576307106,3277493.826316338,867849.6601761332,ilheus-ISSQN
2022-03-01,2022-03-01,10,2023-01-01,7044916.168374341,3287822.936307218,867849.6601761332,ilheus-ISSQN
2022-03-01,2022-03-01,11,2023-02-01,5490957.798547088,2493709.0866668914,867849.6601761332,ilheus-ISSQN
